 postcode, legal_name, suburb, address, ogc_fid, longitude, latitude
3048.0,Zula Family Day Care Pty Ltd,MEADOW HEIGHTS,15 NASH COURT ,8656,144.919389,-37.650031
3101.0,Kew Full Day Care Centre Inc,KEW,3 BELFORD ROAD ,8657,145.0463114,-37.8006505
3188.0,Helen Paul Kindergarten Inc,HAMPTON,33 KINGSTON STREET ,8659,145.0131828,-37.9331177
3184.0,Yesodei Hatorah College Inc,ELWOOD,39 DICKENS STREET ,8660,144.9836068,-37.872894
3195.0,Bonkers Beat Aspendale Pty Ltd,ASPENDALE,49 LAURA STREET ,8661,145.1009196,-38.0221389
3049.0,Cooinda Early Learning Centres P/L,WESTMEADOWS,19 BENT STREET ,8664,144.8855737,-37.6754602
3013.0,Clare Court Children's Service Inc,YARRAVILLE,30 COURT STREET ,8666,144.8793057,-37.8178771
3192.0,Little Stars Occasional Care Pty Ltd,CHELTENHAM,9 NORMA AVENUE ,8670,145.075027,-37.970823
3079.0,Ivanhoe Girls' Grammar School,IVANHOE,123 MARSHALL STREET ,8673,145.0475533,-37.7665439
3011.0,The Trustee for Yasin Family Trust,FOOTSCRAY,206 NICHOLSON STREET ,8678,144.898796,-37.8028964
3079.0,Ivanhoe Children's Community Co-op Ltd,IVANHOE,58 LIVINGSTONE STREET ,8682,145.036858,-37.767391
3082.0,Gateway to Growing Pty Ltd,MILL PARK,6 ISABELLE COURT ,8683,145.07639,-37.675963
3910.0,LANG PARK EARLY LEARNING CENTER AND KINDERGARTEN PTY LTD ATF LANG PARK TRUST,LANGWARRIN,11 PETER COURT ,8686,145.204724,-38.142873
3163.0,Forty Eight Investments Pty Ltd,CARNEGIE,12 MCPHERSON AVENUE ,8688,145.0498,-37.883453
3021.0,CINDERELLA AND 7 KIDS FDC PTY LTD,KINGS PARK,16 LAMBETH STREET ,8690,144.76961,-37.739995
3031.0,OZ Family Day Care Pty Ltd,KENSINGTON,335 RACECOURSE ROAD ,8693,144.9299,-37.788413
3194.0,Acacia Avenue Preschool Association Inc,MENTONE,35 ACACIA AVENUE ,8694,145.0868003,-37.9826602
3934.0,Mt Martha Preschool Association Inc,MOUNT MARTHA,35 WATSON ROAD ,8695,145.018987,-38.267839
3060.0,Fawkner Kindergarten Inc,FAWKNER,5 LEE STREET ,8696,144.9645561,-37.7161438
3095.0,Eltham Woods Child Care Co-op Ltd,ELTHAM,50 FRANK STREET ,8697,145.1675225,-37.7077359
3187.0,St Finbar's Outside School Hours Care,BRIGHTON EAST,90 CENTRE ROAD ,8700,145.0170256,-37.9159537
3029.0,The Trustee for Ali Family Trust,TARNEIT,3 LUCY CLOSE ,8706,144.662727,-37.862787
3136.0,S D & L A Scanlon ATF The Scanlon Family Trust,CROYDON,43 HIGHLAND AVENUE ,8712,145.264427,-37.78559
3129.0,Friend Street Kindergarten Inc,MONT ALBERT NORTH,5 FRIEND STREET ,8713,145.1054943,-37.8001315
3166.0,The Partnership of Quality Recreational Service Pty Ltd ATF Bruce Family Trust and Telepress Pty Ltd ATF Telepress Discretionary Trust,OAKLEIGH,50 DOWNING STREET ,8714,145.093564,-37.9028888
3032.0,JEMM VENTURES PTY. LTD.,MARIBYRNONG,6 SCENIC PLACE ,8717,144.8884017,-37.7635074
3193.0,EAST BEAUMARIS KINDERGARTEN INCORPORATED,BEAUMARIS EAST,60 WELLS ROAD ,8718,145.0500568,-37.9831099
3145.0,Central Park Child Care Inc,MALVERN EAST,116 BURKE ROAD ,8721,145.0502042,-37.8664192
3805.0,Yaya & Co Pty Ltd,NARRE WARREN SOUTH,12 AZIMUTH CLOSE ,8722,145.3146123,-38.0643925
3802.0,Mary Elizabeth Collins,ENDEAVOUR HILLS,18 CRISTATA AVENUE ,8725,145.240994,-37.966519
3192.0,Kids' Company Child Care Pty Ltd,CHELTENHAM,1A BERNARD STREET ,8726,145.058535,-37.952592
3076.0,Early Education Montessori Centre Pty Ltd,EPPING,2 ASQUITH COURT ,8727,145.039549,-37.640392
3186.0,Brighton Beach Childcare Centre Pty Ltd,BRIGHTON,21 NEW STREET ,8731,144.993597,-37.929516
3143.0,Little Angels Holdings Pty Ltd,ARMADALE,32 NORTHCOTE ROAD ,8735,145.017773,-37.853639
3977.0,WATTLE TREE FAMILY DAY CARE SERVICES PTY LTD,CRANBOURNE WEST,4 BREYNIA WAY ,8737,145.267951,-38.094145
3029.0,Waqas Khan,TRUGANINA,5 SHAKESPEARE GROVE ,8739,144.717474,-37.855152
3156.0,Temeran Pty Ltd,FERNTREE GULLY,6 SHELFORD COURT ,8743,145.27922,-37.871324
3153.0,D & A Woolfe Family Trust Trading as Woolfe Pty Ltd,BAYSWATER,7 OXFORD RISE ,8744,145.2613019,-37.856903
3165.0,East Bentleigh Child Care Centre Association Inc,BENTLEIGH EAST,70 EAST BOUNDARY ROAD ,8745,145.0578321,-37.9287927
3084.0,Viewbank Primary School,VIEWBANK,1 NEVIN PARADE ,8748,145.089529,-37.734479
3178.0,Mel's Angels Pty Ltd,ROWVILLE,10 CANTERBURY CLOSE ,8750,145.2447677,-37.9406805
3142.0,Loreto Mandeville Hall & St Kevin's College Toorak,TOORAK,10 MANDEVILLE CRESCENT ,8751,145.0127894,-37.8479502
3082.0,L & E Sukovski Pty Ltd,MILL PARK,13 PATTERSON STREET ,8758,145.060733,-37.660353
3027.0,Dreamland Family Day Care Services Pty Ltd,WILLIAMS LANDING,13 ROWAN AVENUE ,8759,144.7470237,-37.8588439
3173.0,Rise N Shine Family Day Care Pty Ltd,DANDENONG,150 WALKER STREET ,8762,145.21642,-37.9872858
3802.0,Mr Chris Emmanuel,ENDEAVOUR HILLS,22 DENTON DRIVE ,8765,145.27197,-37.985877
3061.0,Bulsho Family Day Care Pty Ltd,CAMPBELLFIELD,28 LAUREL CRESCENT ,8766,144.963674,-37.674028
3130.0,Holbury Children's Centre Inc,BLACKBURN SOUTH,29 RALEIGH STREET ,8767,145.1589444,-37.8393526
3810.0,Maidstone Children Pty Ltd,PAKENHAM,3 DELFT PLACE ,8768,145.4639344,-38.0859343
3146.0,Chelsea Childcare & Kindergarten Pty Ltd,GLEN IRIS,3 WILLOBY AVENUE ,8769,145.053103,-37.864673
3149.0,Learning Matters Pty Ltd atf Being 3,MOUNT WAVERLEY,32 MCLAREN STREET ,8770,145.112756,-37.881749
3030.0,NAWAL ABU BAKER,WERRIBEE,34 KNIGHTSBRIDGE DRIVE,8771,144.6625689,-37.8654005
3105.0,FUTURE SUPER STARS ELC CLAYTON PTY LTD,BULLEEN,4 MARCELLIN ROAD ,8773,145.087804,-37.769734
3108.0,Cuddly Bear Child Care Pty Ltd,DONCASTER,4 MYRON PLACE ,8774,145.131442,-37.769884
3011.0,Aussom Family Day Care Scheme Pty Ltd,FOOTSCRAY,40 PICKETT STREET ,8775,144.8950144,-37.801286
3011.0,STARS R US FAMILY DAY CARE PTY LTD,FOOTSCRAY,43 PAISLEY STREET ,8776,144.8987452,-37.8009895
3162.0,Chabad House of Glen Eira Inc,CAULFIELD,484 GLEN EIRA ROAD ,8777,145.028868,-37.880888
3149.0,Maryand Holdings Pty Ltd,MOUNT WAVERLEY,6 HUXTABLE STREET ,8778,145.143563,-37.870217
3101.0,Roads Corporation (Trading as Vic Roads),KEW,60 DENMARK STREET ,8779,145.0287464,-37.8100806
3806.0,Eaton Care Pty Ltd as Trustee for the Eaton Family Trust,BERWICK,9 BOUNTY WAY ,8782,145.329039,-38.05752
3106.0,Happyland Childcare Centres Pty Ltd,TEMPLESTOWE,1 RASMUSSEN DRIVE ,8785,145.133641,-37.764575
3114.0,Park Orchards Primary School Council,PARK ORCHARDS,1-3 BOWMORE AVENUE ,8786,145.215816,-37.779862
3073.0,Oakhill Preschool Assoc Inc,RESERVOIR,12 ACHERON AVENUE ,8787,145.017039,-37.723513
3079.0,Dimax Pty Ltd,IVANHOE,130 MARSHALL STREET ,8788,145.048043,-37.765991
3205.0,Melbourne City Mission Inc,SOUTH MELBOURNE,164 KINGS WAY ,8789,144.9628436,-37.8288747
3020.0,Killeen Street Child Care Centre Inc,SUNSHINE,23 KILLEEN STREET ,8793,144.819242,-37.797284
3127.0,Canterbury & District Preschool Inc,SURREY HILLS,26 GUILDFORD ROAD ,8794,145.0893879,-37.8219169
3153.0,Roman Catholic Trusts Corporation,BAYSWATER,27 ORANGE GROVE ,8795,145.2649366,-37.8480293
3105.0,Vista Valley Kindergarten Association Inc,BULLEEN,3 VISTA STREET ,8796,145.103095,-37.7778221
3065.0,Nouh Family Day Care Pty Ltd,FITZROY,59 BRUNSWICK STREET ,8801,144.977039,-37.805409
3029.0,Kids Care Family Day Care Pty Ltd,TARNEIT,1 OLIVIA RISE ,8807,144.6533076,-37.8429965
3127.0,Anne Waller,SURREY HILLS,1A BEATRICE AVENUE ,8810,145.100422,-37.825848
3810.0,Pakenham Consolidated School,PAKENHAM,2 RUNDELL WAY ,8812,145.4648647,-38.0666617
3977.0,Ms ANYIETH MAKUEI,CRANBOURNE EAST,23 MIDNIGHT RISE ,8815,145.3199429,-38.0974986
3129.0,Victory Group Investment Pty Ltd,BOX HILL NORTH,27 MEDWAY STREET ,8817,145.1292441,-37.8121665
3138.0,SR & NR Pty Ltd,MOOROOLBARK,3 TONY PLACE ,8818,145.3360721,-37.7847341
3029.0,Miss THAM THI PHAN,TRUGANINA,4 MICHY STREET ,8821,144.7229635,-37.8615489
3152.0,Knox City Council,WANTIRNA SOUTH,511 BURWOOD HIGHWAY ,8822,145.2450175,-37.8718487
3030.0,Samian Pty Ltd,POINT COOK,6 URCHIN WAY ,8824,144.740504,-37.9132488
3134.0,Kingkids Pty Ltd,WARRANDYTE SOUTH,8 FASAN RISE ,8827,145.234356,-37.771771
3134.0,KINGKIDS PTY LTD atf The Trustee for the King Family Trust Number 2,WARRANDYTE SOUTH,8 FASAN RISE ,8828,145.234356,-37.771771
3042.0,A4K Childcare Pty Ltd,NIDDRIE,1 GOBLE STREET ,8829,144.876983,-37.734878
3088.0,Cheeriokids Pty. Ltd. as Trustee of the Turen Family Trust,GREENSBOROUGH,20 SUNDERLAND RISE ,8835,145.125253,-37.700203
3106.0,Templestowe Preschool Association Inc,TEMPLESTOWE,3 SWILK STREET ,8837,145.124038,-37.756336
3030.0,Rashida Siddique,POINT COOK,4 MANNA WAY ,8839,144.7319705,-37.9077889
3130.0,Blackburn Pre-School Centre Inc.,BLACKBURN,40 BLACKBURN ROAD ,8841,145.152297,-37.822736
3012.0,Church Street Children's Centre Inc,WEST FOOTSCRAY,47 CHURCH STREET ,8842,144.877885,-37.793021
3201.0,Russrobin Pty Ltd,CARRUM DOWNS,59 HALL ROAD ,8843,145.182337,-38.100525
3137.0,NICYLE PTY LTD,KILSYTH SOUTH,7-10 MAYGRAND CLOSE ,8844,145.310621,-37.83546
3064.0,Kindaland Pty Ltd,ROXBURGH PARK,12 TAPLIN WAY ,8849,144.931947,-37.625898
3204.0,Bentleigh Family & Child Care Co-op,BENTLEIGH,134 BREWER ROAD ,8850,145.039269,-37.922534
3134.0,Investwell Property Services Pty Ltd,WARRANWOOD,2 REGENCY TERRACE ,8855,145.2471345,-37.7704366
3754.0,Niki Tsakalidis,DOREEN,4 ATHALIE RISE ,8860,145.1333999,-37.6002505
3137.0,Larek Enterprises Pty Ltd,KILSYTH,6 JEANETTE MAREE COURT ,8865,145.3210265,-37.8238884
3028.0,Altona Meadows Kindergarten Inc,ALTONA MEADOWS,65 POWLETT STREET ,8867,144.781281,-37.870712
3016.0,Williamstown Child Care Centre Co-op Ltd,WILLIAMSTOWN,83 CECIL STREET ,8872,144.903822,-37.86529
3053.0,Lucantonio Nominees Pty Ltd,CARLTON,90 NEILL STREET ,8875,144.9716232,-37.7941235
3145.0,R.J.T. & Associates Pty Ltd trading as Red Apple Early Learning Centre,MALVERN EAST,129 WAVERLEY ROAD ,8880,145.048896,-37.875896
3977.0,Leontyne Ellis,BOTANIC RIDGE,17 SMILEY WAY ,8882,145.2583478,-38.1461308
3052.0,Wimble Street Child Care Co-op,PARKVILLE,18 WIMBLE STREET ,8883,144.956041,-37.794989
3806.0,Merlin Childcare Pty Ltd,BERWICK,2 GIBB STREET ,8885,145.343834,-38.034801
3036.0,Overnewton Anglican Community College Ltd,KEILOR,2-30 OVERNEWTON ROAD ,8886,144.8216651,-37.7063198
3175.0,Dandenong South Preschool Centre Inc,DANDENONG,21 CANBERRA AVENUE ,8888,145.2078533,-37.9961913
3186.0,Charlie Brown Child Care Centre Pty Ltd ATF Charlie Brown Unit Trust,BRIGHTON,22 ORCHARD STREET ,8889,144.9961244,-37.90144
3186.0,Trident Personnel Pty Ltd,BRIGHTON,22 ORCHARD STREET ,8890,144.9961244,-37.90144
3126.0,Strathcona Baptist Girls Grammar School Ltd,CANTERBURY,34 SCOTT STREET ,8893,145.0803664,-37.8291761
3168.0,Hilite Pty Ltd,CLAYTON NORTH,4 KUMARA PLACE ,8896,145.1265464,-37.915062
3029.0,CHILDSPLAYCORIO PTY. LTD.,TARNEIT,40 AZURE DRIVE ,8897,144.6619454,-37.8489181
3029.0,Sartu Baker,TRUGANINA,40 ORLANDO DRIVE ,8898,144.7276209,-37.8410979
3064.0,Smartlink Family Day Care Pty Ltd,CRAIGIEBURN,5 BUNINYONG LANE ,8900,144.9238075,-37.5709372
3750.0,R AFA & S SAMI,WOLLERT,5 WESTHAM WAY ,8902,145.0223968,-37.6181422
3029.0,Garima Manishi,TARNEIT,6 MAPLETON WAY ,8903,144.6816565,-37.8392929
3144.0,Childcare Management Systems Pty Ltd as trustee for The Rosenberg Buddies Family Trust,MALVERN,6 THANET STREET ,8904,145.036512,-37.858468
3144.0,Highpoint Kinder Haven Pty Ltd ATF The Rosenberg Highpoint Family Trust,MALVERN,6 THANET STREET ,8905,145.036512,-37.858468
3144.0,Moonee Ponds Kinder Haven P/L A.T.F. The Rosenberg Moonee Ponds Family Trust,MALVERN,6 THANET STREET ,8906,145.036512,-37.858468
3977.0,Kushland Family Daycare Services Pty Ltd,CRANBOURNE,6 WILLOWDALE DRIVE ,8907,145.3151808,-38.075404
3194.0,Mentone Grammar School,MENTONE,63 VENICE STREET ,8908,145.0673834,-37.9879154
3152.0,Little Bees Care Pty. Ltd.,WANTIRNA,8 BOTANY COURT ,8910,145.230454,-37.841149
3754.0,Wallaby Childcare Pty Ltd,DOREEN,9 BULIMBA DRIVE ,8911,145.1258405,-37.5859315
3175.0,Shalimar Park Preschool Assoc Inc,DANDENONG NORTH,1 MILAN COURT ,8913,145.2144916,-37.9561302
3126.0,Canterbury Norwood Baptist Kindergarten Association Inc,CANTERBURY,2 BORONIA STREET ,8917,145.078383,-37.82313
3931.0,Benton Junior College - Benton Childcare Club,MORNINGTON,261 RACECOURSE ROAD ,8921,145.0611275,-38.2463028
3011.0,Early Childhood Learning Family Day Care Pty Ltd,FOOTSCRAY,30 FRENCH STREET ,8922,144.896808,-37.8008558
3021.0,Little Babe's Pty Ltd,ST ALBANS,42 KINGS ROAD ,8926,144.780439,-37.737983
3201.0,Botany Park Preschool Committee Inc,CARRUM DOWNS,53 LYREBIRD DRIVE ,8928,145.1746289,-38.1110579
3034.0,Sidco 25 Pty Ltd,AVONDALE HEIGHTS,7 BROWNING CRESCENT ,8930,144.872925,-37.757858
3111.0,Donvale Preschool Assoc Inc,DONVALE,7 FLORENCE AVENUE ,8931,145.18115,-37.800231
3064.0,Ayyantu Ali,CRAIGIEBURN,11 MEDWAY ROAD ,8934,144.935631,-37.592297
3146.0,Kordus Pty Ltd,GLEN IRIS,190 BURKE ROAD ,8936,145.051497,-37.8596
3915.0,Westernport Child Care Centre Pty Ltd ATF The Giacco Family Trust,HASTINGS,249 MARINE PARADE ,8937,145.189758,-38.288828
3153.0,Our Lady of Lourdes Primary School,BAYSWATER,25 ORANGE GROVE ,8938,145.2653045,-37.8480694
3204.0,Rosetone Pty. Ltd.,BENTLEIGH,263-265 CENTRE ROAD ,8939,145.031487,-37.917411
3031.0,Flemington Child Care Co-operative Ltd,FLEMINGTON,53 WELLINGTON STREET ,8944,144.931537,-37.786315
3132.0,Little League Children's Services Pty Ltd,MITCHAM,694 WHITEHORSE ROAD ,8947,145.205531,-37.816836
3089.0,Diamond Creek Memorial Preschool Association Inc,DIAMOND CREEK,11 COLLINS STREET ,8950,145.149364,-37.672475
3195.0,Parkdale Preschool Assoc Inc,PARKDALE,14 ALAMEDA PLACE ,8953,145.0753953,-37.993359
3175.0,Happy Kids Child Care Centre Pty Ltd,DANDENONG,187 GLADSTONE ROAD ,8956,145.206745,-37.960757
3188.0,Hampton Community Kindergarten Inc,HAMPTON,1A MYRTLE ROAD ,8958,145.0117494,-37.941132
3941.0,Tootgarook Preschool Inc,TOOTGAROOK,24 BARRY STREET ,8962,144.858516,-38.370495
3103.0,The Minifie Park Child Care Centre Assoc Inc,BALWYN,290 BELMORE ROAD ,8965,145.0962255,-37.8041299
3150.0,Mysore & Associates Pty Ltd.,GLEN WAVERLEY,3-5 THE BOULEVARD ,8967,145.1656084,-37.8685116
3150.0,Appletree Preschool Assoc Inc,GLEN WAVERLEY,37 SHEPHERD ROAD ,8971,145.182967,-37.883685
3175.0,Jamila Abdi,DANDENONG NORTH,48 ARMSTRONG WAY ,8975,145.2029,-37.949001
3132.0,St John's Parish - Mitcham,MITCHAM,494 WHITEHORSE ROAD ,8976,145.1905325,-37.8171685
3016.0,I E L C Pty Ltd,WILLIAMSTOWN,76 VICTORIA STREET ,8982,144.889013,-37.861619
3135.0,Heathmont Baptist Pre School Inc,HEATHMONT EAST,78 CUTHBERT STREET ,8983,145.239311,-37.8343073
3087.0,Watsonia North Primary School,WATSONIA,16 SHARPES ROAD ,8989,145.0804948,-37.7001781
3127.0,Florence Road Preschool Centre Inc,SURREY HILLS,2 FLORENCE ROAD ,8991,145.102603,-37.8268157
3021.0,St Albans Turkish Community Child Care Co-op Ltd,ST ALBANS,32A ARTHUR STREET ,8994,144.803469,-37.735873
3150.0,Maclaw No 360 Pty Ltd,WHEELERS HILL,34 AMELIA AVENUE ,8995,145.199334,-37.906771
3122.0,Fr Des Dwyer,HAWTHORN,345 BURWOOD ROAD ,8996,145.03497,-37.8223957
3122.0,Immaculate Conception Catholic Church Hawthorn,HAWTHORN,345 BURWOOD ROAD ,8997,145.03497,-37.8223957
3012.0,Benefit Court Pty Ltd,MAIDSTONE,36 BURNS STREET ,8998,144.8744769,-37.7868952
3104.0,Greythorn Early Childhood Centre Inc,BALWYN NORTH,4 TRENTWOOD AVENUE ,9001,145.0957307,-37.7902346
3088.0,St George Property Group Pty Ltd,GREENSBOROUGH,66 BRENTWICK DRIVE ,9004,145.113905,-37.683413
3175.0,Rosewood Downs Child Care Centre Pty Ltd,DANDENONG,1 MURRAY ROAD ,9005,145.210516,-37.943755
3095.0,Our Lady Help of Christians Primary School O.S.H. Care,ELTHAM,1-13 HENRY STREET ,9006,145.1482842,-37.716214
3078.0,Perry Street Child Care Centre Inc,FAIRFIELD,129 PERRY STREET ,9008,145.024278,-37.772148
3121.0,Acacia Indo-chinese Community Support Association Inc,RICHMOND,13 BELGIUM AVENUE ,9009,144.997483,-37.814671
3070.0,Annie Dennis Children's Centre Inc.,NORTHCOTE,2-6 OLDIS AVENUE ,9013,144.9996402,-37.7734698
3186.0,RVVF Enterprises Pty Ltd,BRIGHTON,247 NEW STREET ,9016,144.991728,-37.910782
3067.0,Little Sophia Inc,ABBOTSFORD,35 ABBOTSFORD STREET ,9019,144.9997668,-37.8020399
3183.0,THE AVENUE CHILDREN'S CENTRE INC,BALACLAVA,39 THE AVENUE ,9020,144.99779,-37.871802
3042.0,Airport West Child Care Centre Co-operative Ltd,AIRPORT WEST,4 CLYDESDALE ROAD ,9021,144.8802872,-37.7283062
3977.0,Clarendon Street Child Care Centre Co-op Ltd,CRANBOURNE,43A CLARENDON STREET ,9022,145.27611,-38.104597
3188.0,Telks Pty Ltd,HAMPTON,8 HUDSON STREET ,9024,145.011125,-37.938102
3102.0,Laratel Pty Ltd,KEW EAST,8-12 WOODLANDS AVENUE ,9026,145.0570872,-37.7989173
3031.0,In Loving Hands Family Day Care Service Pty Ltd,KENSINGTON BANKS,11 GOLDSBROUGH WALK ,9029,144.9189544,-37.796727
3042.0,Community Children Moonee Ponds Pty Ltd,NIDDRIE,16 COGHLAN STREET ,9033,144.889533,-37.7421515
3042.0,Community Children Pty Ltd ATF Community Children Unit Trust,NIDDRIE,16 COGHLAN STREET ,9034,144.889533,-37.7421515
3178.0,Mary Jayanthi Illesinghe Prasantha Illesinghe,ROWVILLE,19 TARA CLOSE ,9035,145.2541488,-37.9337211
3178.0,P Illesinghe & M Illesinghe ATF the M & P Illesinghe Family Trust,ROWVILLE,19 TARA CLOSE ,9036,145.2541488,-37.9337211
3199.0,Bruce Park Preschool Association Inc,FRANKSTON,23 MARGATE AVENUE ,9038,145.1395646,-38.1606033
3977.0,MASTER HAIRDRESSING & CONTRACTORS PTY. LTD.,CRANBOURNE WEST,29 STANFORD STREET,9041,145.2529187,-38.0954195
3122.0,Robert Cochrane Kindergarten Inc,HAWTHORN,2A MINONA STREET ,9045,145.0412799,-37.8240179
3073.0,Manes Care Pty Ltd,RESERVOIR,41 EDWARDES STREET ,9052,145.004581,-37.716327
3060.0,Happy Kids Family Day Care Service Pty. Ltd.,FAWKNER,92 LYNCH ROAD ,9056,144.965905,-37.711043
3106.0,Kekeco Childcare Pty Ltd,TEMPLESTOWE,1 KEARNEY LANE ,9059,145.1717778,-37.7406255
3024.0,WONDERLAND FAMILY DAY CARE PTY LTD,WYNDHAM VALE,14 WOORITE PLACE ,9062,144.6236392,-37.8966842
3194.0,TGL (Vic) Pty Ltd,MENTONE,18 ACACIA AVENUE ,9064,145.083249,-37.98252
3024.0,Mark Reilly as Trustee for the Wyndarra Family Trust,WYNDHAM VALE,18 GREENS ROAD ,9065,144.62669,-37.89022
3931.0,Phillippa Anne Preston and Victoria Louise Chapman Partners,MORNINGTON,18-20 FLEET STREET ,9066,145.043337,-38.229346
3036.0,Early Learning Kinders Pty Ltd,KEILOR,181 ARUNDEL ROAD ,9067,144.8296313,-37.6929248
3036.0,Sydenham Pre School Pty Ltd,KEILOR,181 ARUNDEL ROAD ,9068,144.8296313,-37.6929248
3076.0,Epping Views Primary School Council,EPPING,20 MANSFIELD STREET ,9070,145.023671,-37.6284967
3059.0,Kayjo Enterprises Pty Ltd ATF The Kayjo Family Trust,GREENVALE,22 NICHOLSON COURT ,9071,144.904949,-37.647592
3183.0,St Kilda & Balaclava Kindergarten Inc,BALACLAVA,23 NELSON STREET ,9073,144.993512,-37.866702
3024.0,Manoj Cherian Jacob,WYNDHAM VALE,27 YARRAMAN ROAD ,9075,144.5996795,-37.8684829
3108.0,Bestin Developments Pty Ltd,DONCASTER,29 WALKER STREET ,9077,145.128569,-37.790143
3178.0,ZuBees Pty Ltd,ROWVILLE,7 ST JOHN PLACE ,9082,145.243847,-37.916546
3042.0,Agnostino Mondo; Marlene Mondo,AIRPORT WEST,79 MCINTOSH STREET ,9083,144.883868,-37.721025
3065.0,East West Childcare Association Inc,FITZROY,138 GEORGE STREET ,9086,144.981057,-37.804667
3033.0,KEILOR HEIGHTS EARLY LEARNING CENTRE PTY LTD,KEILOR EAST,45 SHELLEY STREET ,9095,144.8674863,-37.7381752
3109.0,Deep Creek Child Care Centre Inc,DONCASTER EAST,510 BLACKBURN ROAD ,9096,145.1672671,-37.7607217
3109.0,Deep Creek Preschool Assoc Inc,DONCASTER EAST,510 BLACKBURN ROAD ,9097,145.1672671,-37.7607217
3128.0,Lutheran Church of Australia Victorian District,BOX HILL,755 STATION STREET ,9100,145.124476,-37.814131
3075.0,Lalor East Preschool Association Inc,LALOR,186 DAREBIN DRIVE ,9102,145.0360583,-37.668781
3029.0,Amafhh Investments Pty Ltd ATF AmafHH Unit Trust,HOPPERS CROSSING,223A MORRIS ROAD ,9103,144.703702,-37.8635823
3029.0,SUBHA BHARAT,TRUGANINA,5 SABINE WAY ,9112,144.7078087,-37.8375897
3782.0,Dandenong Ranges Steiner School Inc,EMERALD,11C DUFFYS ROAD ,9117,145.3879646,-37.9594405
3975.0,Kharisma Kids Pty Ltd,LYNBROOK,122 PATERSON DRIVE ,9118,145.2513009,-38.058423
3105.0,Dimitrakis Pty Ltd,BULLEEN,13 GYMPIE STREET ,9119,145.092017,-37.771478
3074.0,Dalton Road Preschool Association Inc,THOMASTOWN,145A DALTON ROAD ,9120,145.0303361,-37.6761962
3142.0,St Catherine's School Council,TOORAK,17 HEYINGTON PLACE ,9121,145.0217927,-37.8377584
3104.0,Privilege (Aust) P/L ATF The Rising Star Trust,BALWYN NORTH,32 AYLMER STREET ,9124,145.06817,-37.796522
3936.0,Coral Sayer,SAFETY BEACH,32 WOODLANDS GROVE ,9125,144.987797,-38.326908
3037.0,Emmaus Catholic Primary School,SYDENHAM,370 SYDENHAM ROAD ,9126,144.7715556,-37.6985667
3146.0,Aleron Childcare Pty Ltd ATF Aleron Family Trust,GLEN IRIS,7 STAUGHTON ROAD ,9137,145.061135,-37.84753
3031.0,Kensington Community Children's Co-op Ltd,KENSINGTON,81B ALTONA STREET ,9139,144.9254484,-37.7971435
3036.0,M & S McCarthy Pty Ltd,KEILOR,890 OLD CALDER HIGHWAY ,9140,144.8057813,-37.7025612
3195.0,Aspendale Gardens Community Service Inc,ASPENDALE GARDENS,103-105 KEARNEY DRIVE ,9146,145.1177613,-38.0228991
3030.0,Carolyn Paterson,POINT COOK,109 WILLOWGREEN WAY ,9149,144.749144,-37.876824
3911.0,Sherrie Christina Monahan; Thomas William Monahan,BAXTER,111 BAXTER-TOORADIN ROAD ,9151,145.159657,-38.195776
3029.0,Bellbridge Primary School Council,HOPPERS CROSSING,120 BELLBRIDGE DRIVE ,9155,144.7103903,-37.8700342
3088.0,Greensborough Primary School Council,GREENSBOROUGH,130 GRIMSHAW STREET ,9157,145.0998614,-37.7040986
3095.0,KS & ED Enterprises Pty Ltd,ELTHAM,1304 MAIN ROAD ,9158,145.162721,-37.703254
3179.0,Kelliot Pty Ltd,SCORESBY,1315 FERNTREE GULLY ROAD ,9160,145.228367,-37.898912
3032.0,Wingate Avenue Children's Co-op Ltd,ASCOT VALE,13B WINGATE AVENUE ,9161,144.9194636,-37.7794958
3011.0,PLAYMATES FAMILY DAY CARE SCHEME PTY LTD,FOOTSCRAY,14-16 PAISLEY STREET ,9163,144.899982,-37.800725
3064.0,Hothlyn Drive Children's Centre Pty Ltd,CRAIGIEBURN,144 HOTHLYN DRIVE ,9164,144.9315461,-37.6097543
3171.0,Hanh Ngoc Thi Tran,SPRINGVALE,15 BURDEN STREET ,9165,145.145683,-37.940679
3123.0,Cara Armstrong Kindergarten Inc,HAWTHORN EAST,169 RATHMINES ROAD ,9167,145.0531571,-37.8205641
3124.0,Through Road Child Care Assoc Inc,CAMBERWELL,171 THROUGH ROAD ,9168,145.0934877,-37.8362335
3068.0,Spensley Street Primary School Council,CLIFTON HILL,193 SPENSLEY STREET ,9173,145.00387,-37.7867594
3068.0,Ananda Marga Pracaraka Samgha Ltd,FITZROY NORTH,199 CLAUSCEN STREET ,9174,144.9860326,-37.7778881
3028.0,Baby Bells Pty Ltd ATF BBCC TRUST No. 1,ALTONA MEADOWS,1A FITZPATRICK DRIVE ,9177,144.76148,-37.870515
3165.0,Bentleigh East Preschool Inc,BENTLEIGH EAST,202 EAST BOUNDARY ROAD ,9179,145.0604353,-37.915928
3103.0,Bambi Day Care Services Pty. Ltd.,BALWYN,205A WHITEHORSE ROAD ,9180,145.0735534,-37.8117419
3058.0,Lake Park Kindergarten Inc,COBURG NORTH,20A CARR STREET ,9181,144.9687648,-37.7301169
