,datetime_local,location_name,BPM2.5
6262,2022-11-18-11,Melbourne CBD,8.89
6263,2022-11-18-12,Melbourne CBD,6.746
6264,2022-11-18-13,Melbourne CBD,6.617
6265,2022-11-18-14,Melbourne CBD,13.242
6266,2022-11-18-15,Melbourne CBD,7.084
6267,2022-11-18-16,Melbourne CBD,6.556
6268,2022-11-18-17,Melbourne CBD,5.01
6269,2022-11-18-18,Melbourne CBD,1.089
6270,2022-11-18-19,Melbourne CBD,4.104
6271,2022-11-18-20,Melbourne CBD,4.575
6272,2022-11-18-21,Melbourne CBD,11.835
6273,2022-11-18-22,Melbourne CBD,7.224
6274,2022-11-18-23,Melbourne CBD,10.03
6275,2022-11-19-00,Melbourne CBD,8.866
6276,2022-11-19-02,Melbourne CBD,7.946
6277,2022-11-19-03,Melbourne CBD,6.239
6278,2022-11-19-04,Melbourne CBD,4.011
6279,2022-11-19-05,Melbourne CBD,-0.246
6280,2022-11-19-06,Melbourne CBD,7.744
6281,2022-11-19-07,Melbourne CBD,9.313
6282,2022-11-19-08,Melbourne CBD,9.545
6283,2022-11-19-09,Melbourne CBD,7.159
6284,2022-11-19-10,Melbourne CBD,3.225
6285,2022-11-19-11,Melbourne CBD,4.317
6286,2022-11-19-12,Melbourne CBD,5.402
6287,2022-11-19-13,Melbourne CBD,8.669
6288,2022-11-19-14,Melbourne CBD,6.101
6289,2022-11-19-15,Melbourne CBD,-2.397
6290,2022-11-19-16,Melbourne CBD,8.096
6291,2022-11-19-17,Melbourne CBD,6.331
6292,2022-11-19-18,Melbourne CBD,3.751
6293,2022-11-19-19,Melbourne CBD,3.03
6294,2022-11-19-20,Melbourne CBD,4.61
6295,2022-11-19-21,Melbourne CBD,4.416
6296,2022-11-19-22,Melbourne CBD,1.911
6297,2022-11-19-23,Melbourne CBD,1.352
6298,2022-11-20-00,Melbourne CBD,3.808
6299,2022-11-20-01,Melbourne CBD,1.57
6300,2022-11-20-02,Melbourne CBD,6.957
6301,2022-11-20-03,Melbourne CBD,4.988
6302,2022-11-20-04,Melbourne CBD,8.121
6303,2022-11-20-05,Melbourne CBD,4.433
6304,2022-11-20-06,Melbourne CBD,2.588
6305,2022-11-20-07,Melbourne CBD,4.458
6306,2022-11-20-08,Melbourne CBD,2.104
6307,2022-11-20-09,Melbourne CBD,12.549
6308,2022-11-20-10,Melbourne CBD,11.829
6309,2022-11-20-11,Melbourne CBD,9.82
6310,2022-11-20-12,Melbourne CBD,12.898
6311,2022-11-20-13,Melbourne CBD,4.838
6312,2022-11-20-14,Melbourne CBD,2.034
6313,2022-11-20-15,Melbourne CBD,5.979
6314,2022-11-20-16,Melbourne CBD,6.101
6315,2022-11-20-17,Melbourne CBD,3.43
6316,2022-11-20-18,Melbourne CBD,2.477
6317,2022-11-20-19,Melbourne CBD,1.669
6318,2022-11-20-20,Melbourne CBD,4.246
6319,2022-11-20-21,Melbourne CBD,0.379
6320,2022-11-20-22,Melbourne CBD,-0.417
6321,2022-11-20-23,Melbourne CBD,0.318
6322,2022-11-21-00,Melbourne CBD,2.945
6323,2022-11-21-01,Melbourne CBD,9.003
6324,2022-11-21-02,Melbourne CBD,4.148
6325,2022-11-21-03,Melbourne CBD,0.335
6326,2022-11-21-04,Melbourne CBD,1.383
6327,2022-11-21-05,Melbourne CBD,8.179
6328,2022-11-21-06,Melbourne CBD,14.69
6329,2022-11-21-07,Melbourne CBD,4.522
6330,2022-11-21-08,Melbourne CBD,6.179
6331,2022-11-21-09,Melbourne CBD,5.443
6332,2022-11-21-10,Melbourne CBD,0.764
6333,2022-11-21-11,Melbourne CBD,6.089
6334,2022-11-21-12,Melbourne CBD,12.222
6335,2022-11-21-13,Melbourne CBD,1.638
6336,2022-11-21-14,Melbourne CBD,4.759
6337,2022-11-21-15,Melbourne CBD,8.932
6338,2022-11-21-16,Melbourne CBD,13.92
6339,2022-11-21-17,Melbourne CBD,12.913
6340,2022-11-21-18,Melbourne CBD,22.526
6341,2022-11-21-19,Melbourne CBD,7.366
6342,2022-11-21-20,Melbourne CBD,8.799
6343,2022-11-21-21,Melbourne CBD,9.081
6344,2022-11-21-22,Melbourne CBD,9.461
6345,2022-11-21-23,Melbourne CBD,3.687
6346,2022-11-22-00,Melbourne CBD,-2.408
6347,2022-11-22-01,Melbourne CBD,-0.415
6348,2022-11-22-02,Melbourne CBD,3.361
6349,2022-11-22-03,Melbourne CBD,0.607
6350,2022-11-22-04,Melbourne CBD,-0.74
6351,2022-11-22-05,Melbourne CBD,-0.894
6352,2022-11-22-06,Melbourne CBD,3.777
6353,2022-11-22-07,Melbourne CBD,4.864
6354,2022-11-22-08,Melbourne CBD,4.255
6355,2022-11-22-09,Melbourne CBD,4.326
6356,2022-11-22-10,Melbourne CBD,17.359
6357,2022-11-22-11,Melbourne CBD,2.549
6358,2022-11-22-12,Melbourne CBD,16.786
6359,2022-11-22-13,Melbourne CBD,5.924
6360,2022-11-22-14,Melbourne CBD,2.442
6361,2022-11-22-15,Melbourne CBD,14.308
6362,2022-11-22-16,Melbourne CBD,16.393
6363,2022-11-22-17,Melbourne CBD,4.49
6364,2022-11-22-18,Melbourne CBD,4.595
6365,2022-11-22-19,Melbourne CBD,11.33
6366,2022-11-22-20,Melbourne CBD,16.313
6367,2022-11-22-21,Melbourne CBD,10.289
6368,2022-11-22-22,Melbourne CBD,6.182
6369,2022-11-22-23,Melbourne CBD,7.098
6370,2022-11-23-00,Melbourne CBD,5.638
6371,2022-11-23-01,Melbourne CBD,5.681
6372,2022-11-23-02,Melbourne CBD,5.467
6373,2022-11-23-03,Melbourne CBD,-1.331
6374,2022-11-23-04,Melbourne CBD,2.946
6375,2022-11-23-05,Melbourne CBD,0.768
6376,2022-11-23-06,Melbourne CBD,-1.402
6377,2022-11-23-07,Melbourne CBD,-3.404
6378,2022-11-23-08,Melbourne CBD,0.849
6379,2022-11-23-09,Melbourne CBD,9.544
6380,2022-11-23-10,Melbourne CBD,8.748
6381,2022-11-23-11,Melbourne CBD,5.921
6382,2022-11-23-12,Melbourne CBD,11.367
6383,2022-11-23-13,Melbourne CBD,6.119
6384,2022-11-23-14,Melbourne CBD,10.613
6385,2022-11-23-15,Melbourne CBD,7.213
6386,2022-11-23-16,Melbourne CBD,8.012
6387,2022-11-23-17,Melbourne CBD,5.112
6388,2022-11-23-18,Melbourne CBD,12.573
6389,2022-11-23-19,Melbourne CBD,7.014
6390,2022-11-23-20,Melbourne CBD,2.834
6391,2022-11-23-21,Melbourne CBD,4.428
6392,2022-11-23-22,Melbourne CBD,2.096
6393,2022-11-23-23,Melbourne CBD,3.11
6394,2022-11-24-00,Melbourne CBD,2.949
6395,2022-11-24-01,Melbourne CBD,2.588
6396,2022-11-24-02,Melbourne CBD,3.671
6397,2022-11-24-03,Melbourne CBD,1.426
6398,2022-11-24-04,Melbourne CBD,6.723
6399,2022-11-24-05,Melbourne CBD,-0.439
6400,2022-11-24-06,Melbourne CBD,9.273
6401,2022-11-24-07,Melbourne CBD,1.054
6402,2022-11-24-08,Melbourne CBD,5.644
6403,2022-11-24-09,Melbourne CBD,4.506
6404,2022-11-24-10,Melbourne CBD,2.645
6405,2022-11-24-11,Melbourne CBD,4.16
6406,2022-11-24-12,Melbourne CBD,4.381
6407,2022-11-24-13,Melbourne CBD,7.893
6408,2022-11-24-14,Melbourne CBD,6.209
6409,2022-11-24-15,Melbourne CBD,10.985
6410,2022-11-24-16,Melbourne CBD,9.515
6411,2022-11-24-17,Melbourne CBD,27.523
6412,2022-11-24-18,Melbourne CBD,15.309
6413,2022-11-24-19,Melbourne CBD,7.325
6414,2022-11-24-20,Melbourne CBD,8.266
6415,2022-11-24-21,Melbourne CBD,0.434
6416,2022-11-24-22,Melbourne CBD,0.682
6417,2022-11-24-23,Melbourne CBD,-1.252
6418,2022-11-25-00,Melbourne CBD,2.544
6419,2022-11-25-01,Melbourne CBD,5.333
6420,2022-11-25-02,Melbourne CBD,0.414
6421,2022-11-25-03,Melbourne CBD,4.793
6422,2022-11-25-04,Melbourne CBD,5.314
6423,2022-11-25-05,Melbourne CBD,1.861
6424,2022-11-25-06,Melbourne CBD,1.862
6425,2022-11-25-07,Melbourne CBD,6.844
6426,2022-11-25-08,Melbourne CBD,8.6
6427,2022-11-25-09,Melbourne CBD,6.705
6428,2022-11-25-10,Melbourne CBD,11.422
6429,2022-11-25-11,Melbourne CBD,7.572
6430,2022-11-25-12,Melbourne CBD,12.48
6431,2022-11-25-13,Melbourne CBD,8.23
6432,2022-11-25-14,Melbourne CBD,8.692
6433,2022-11-25-15,Melbourne CBD,6.092
6434,2022-11-25-16,Melbourne CBD,8.033
6435,2022-11-25-17,Melbourne CBD,8.182
6436,2022-11-25-18,Melbourne CBD,13.388
6437,2022-11-25-19,Melbourne CBD,7.297
6438,2022-11-25-20,Melbourne CBD,7.714
6439,2022-11-25-21,Melbourne CBD,7.96
6440,2022-11-25-22,Melbourne CBD,4.614
6441,2022-11-25-23,Melbourne CBD,9.445
6442,2022-11-26-00,Melbourne CBD,-0.723
6443,2022-11-26-01,Melbourne CBD,3.711
6444,2022-11-26-02,Melbourne CBD,2.679
6445,2022-11-26-03,Melbourne CBD,7.227
6446,2022-11-26-04,Melbourne CBD,2.179
6447,2022-11-26-05,Melbourne CBD,7.86
6448,2022-11-26-06,Melbourne CBD,12.066
6449,2022-11-26-07,Melbourne CBD,1.593
6450,2022-11-26-08,Melbourne CBD,2.864
6451,2022-11-26-09,Melbourne CBD,2.952
6452,2022-11-26-10,Melbourne CBD,5.903
6453,2022-11-26-11,Melbourne CBD,6.658
6454,2022-11-26-12,Melbourne CBD,3.59
6455,2022-11-26-13,Melbourne CBD,1.045
6456,2022-11-26-14,Melbourne CBD,5.003
6457,2022-11-26-15,Melbourne CBD,4.795
6458,2022-11-26-16,Melbourne CBD,13.057
6459,2022-11-26-17,Melbourne CBD,5.858
6460,2022-11-26-18,Melbourne CBD,7.521
6461,2022-11-26-19,Melbourne CBD,8.323
6462,2022-11-26-20,Melbourne CBD,18.59
6463,2022-11-26-21,Melbourne CBD,8.208
6464,2022-11-26-22,Melbourne CBD,6.883
6465,2022-11-26-23,Melbourne CBD,5.563
6466,2022-11-27-00,Melbourne CBD,3.034
6467,2022-11-27-01,Melbourne CBD,9.887
6468,2022-11-27-02,Melbourne CBD,3.925
6469,2022-11-27-03,Melbourne CBD,7.338
6470,2022-11-27-04,Melbourne CBD,10.536
6471,2022-11-27-05,Melbourne CBD,3.451
6472,2022-11-27-06,Melbourne CBD,6.687
6473,2022-11-27-07,Melbourne CBD,3.525
6474,2022-11-27-08,Melbourne CBD,8.302
6475,2022-11-27-09,Melbourne CBD,2.924
6476,2022-11-27-10,Melbourne CBD,5.826
6477,2022-11-27-11,Melbourne CBD,13.065
6478,2022-11-27-12,Melbourne CBD,1.173
6479,2022-11-27-13,Melbourne CBD,4.259
6480,2022-11-27-14,Melbourne CBD,9.178
6481,2022-11-27-15,Melbourne CBD,7.689
6482,2022-11-27-16,Melbourne CBD,7.886
6483,2022-11-27-17,Melbourne CBD,4.058
6484,2022-11-27-18,Melbourne CBD,5.996
6485,2022-11-27-19,Melbourne CBD,6.002
6486,2022-11-27-20,Melbourne CBD,2.992
6487,2022-11-27-21,Melbourne CBD,7.571
6488,2022-11-27-22,Melbourne CBD,4.279
6489,2022-11-27-23,Melbourne CBD,7.656
6490,2022-11-28-00,Melbourne CBD,7.653
6491,2022-11-28-01,Melbourne CBD,6.92
6492,2022-11-28-02,Melbourne CBD,6.755
6493,2022-11-28-03,Melbourne CBD,8.172
6494,2022-11-28-04,Melbourne CBD,9.052
6495,2022-11-28-05,Melbourne CBD,7.91
6496,2022-11-28-06,Melbourne CBD,2.405
6497,2022-11-28-07,Melbourne CBD,3.56
6498,2022-11-28-08,Melbourne CBD,4.887
6499,2022-11-28-09,Melbourne CBD,8.815
6500,2022-11-28-10,Melbourne CBD,6.239
6501,2022-11-28-11,Melbourne CBD,4.876
6502,2022-11-28-12,Melbourne CBD,2.131
6503,2022-11-28-13,Melbourne CBD,-1.267
6504,2022-11-28-14,Melbourne CBD,6.362
6505,2022-11-28-15,Melbourne CBD,1.669
6506,2022-11-28-16,Melbourne CBD,6.697
6507,2022-11-28-17,Melbourne CBD,4.281
6508,2022-11-28-18,Melbourne CBD,3.065
6509,2022-11-28-19,Melbourne CBD,3.14
6510,2022-11-28-20,Melbourne CBD,7.085
6511,2022-11-28-21,Melbourne CBD,-0.038
6512,2022-11-28-22,Melbourne CBD,5.324
6513,2022-11-28-23,Melbourne CBD,-0.125
6514,2022-11-29-00,Melbourne CBD,0.958
6515,2022-11-29-01,Melbourne CBD,0.68
6516,2022-11-29-02,Melbourne CBD,6.472
6517,2022-11-29-03,Melbourne CBD,4.48
6518,2022-11-29-04,Melbourne CBD,1.445
6519,2022-11-29-05,Melbourne CBD,7.27
6520,2022-11-29-06,Melbourne CBD,9.635
6521,2022-11-29-07,Melbourne CBD,5.774
6522,2022-11-29-08,Melbourne CBD,2.584
6523,2022-11-29-09,Melbourne CBD,13.996
6524,2022-11-29-10,Melbourne CBD,15.138
6525,2022-11-29-11,Melbourne CBD,7.379
6526,2022-11-29-12,Melbourne CBD,10.378
6527,2022-11-29-13,Melbourne CBD,12.957
6528,2022-11-29-14,Melbourne CBD,12.184
6529,2022-11-29-15,Melbourne CBD,13.589
6530,2022-11-29-16,Melbourne CBD,4.144
6531,2022-11-29-17,Melbourne CBD,16.337
6532,2022-11-29-18,Melbourne CBD,6.147
6533,2022-11-29-19,Melbourne CBD,9.29
6534,2022-11-29-20,Melbourne CBD,8.272
6535,2022-11-29-21,Melbourne CBD,11.223
6536,2022-11-29-22,Melbourne CBD,4.92
6537,2022-11-29-23,Melbourne CBD,8.763
6538,2022-11-30-00,Melbourne CBD,6.666
6539,2022-11-30-01,Melbourne CBD,6.245
6540,2022-11-30-02,Melbourne CBD,5.742
6541,2022-11-30-03,Melbourne CBD,4.711
6542,2022-11-30-04,Melbourne CBD,5.659
6543,2022-11-30-05,Melbourne CBD,10.091
6544,2022-11-30-06,Melbourne CBD,11.049
6545,2022-11-30-07,Melbourne CBD,9.579
6546,2022-11-30-08,Melbourne CBD,9.463
6547,2022-11-30-09,Melbourne CBD,7.289
6548,2022-11-30-10,Melbourne CBD,12.033
6549,2022-11-30-11,Melbourne CBD,9.08
6550,2022-11-30-12,Melbourne CBD,0.069
6551,2022-11-30-13,Melbourne CBD,2.682
6552,2022-11-30-14,Melbourne CBD,2.319
6553,2022-11-30-15,Melbourne CBD,9.19
6554,2022-11-30-16,Melbourne CBD,2.23
6555,2022-11-30-17,Melbourne CBD,7.645
6556,2022-11-30-18,Melbourne CBD,11.513
6557,2022-11-30-19,Melbourne CBD,0.999
6558,2022-11-30-20,Melbourne CBD,5.883
6559,2022-11-30-21,Melbourne CBD,6.982
6560,2022-11-30-22,Melbourne CBD,-4.554
6561,2022-11-30-23,Melbourne CBD,0.41
6562,2022-12-01-00,Melbourne CBD,2.675
6563,2022-12-01-01,Melbourne CBD,3.264
6564,2022-12-01-02,Melbourne CBD,3.983
6565,2022-12-01-03,Melbourne CBD,2.145
6566,2022-12-01-04,Melbourne CBD,5.424
6567,2022-12-01-05,Melbourne CBD,8.121
6568,2022-12-01-06,Melbourne CBD,-0.533
6569,2022-12-01-07,Melbourne CBD,6.646
6570,2022-12-01-08,Melbourne CBD,3.431
6571,2022-12-01-09,Melbourne CBD,12.242
6572,2022-12-01-10,Melbourne CBD,15.666
6573,2022-12-01-11,Melbourne CBD,13.443
6574,2022-12-01-12,Melbourne CBD,16.187
6575,2022-12-01-13,Melbourne CBD,23.801
6576,2022-12-01-14,Melbourne CBD,49.76
6577,2022-12-01-16,Melbourne CBD,26.57
6578,2022-12-01-17,Melbourne CBD,15.946
6579,2022-12-01-18,Melbourne CBD,25.466
6580,2022-12-01-19,Melbourne CBD,18.929
6581,2022-12-01-20,Melbourne CBD,12.825
6582,2022-12-01-21,Melbourne CBD,6.417
6583,2022-12-01-22,Melbourne CBD,7.834
6584,2022-12-01-23,Melbourne CBD,6.818
6585,2022-12-02-00,Melbourne CBD,5.824
6586,2022-12-02-01,Melbourne CBD,8.783
6587,2022-12-02-02,Melbourne CBD,11.463
6588,2022-12-02-03,Melbourne CBD,4.842
6589,2022-12-02-04,Melbourne CBD,8.673
6590,2022-12-02-05,Melbourne CBD,6.75
6591,2022-12-02-06,Melbourne CBD,11.449
6592,2022-12-02-07,Melbourne CBD,12.885
6593,2022-12-02-08,Melbourne CBD,16.936
6594,2022-12-02-09,Melbourne CBD,33.269
6595,2022-12-02-13,Melbourne CBD,18.028
6596,2022-12-02-14,Melbourne CBD,15.838
6597,2022-12-02-15,Melbourne CBD,14.251
6598,2022-12-02-16,Melbourne CBD,15.212
6599,2022-12-02-17,Melbourne CBD,9.806
6600,2022-12-02-18,Melbourne CBD,14.964
6601,2022-12-02-19,Melbourne CBD,10.927
6602,2022-12-02-20,Melbourne CBD,12.293
6603,2022-12-02-21,Melbourne CBD,13.982
6604,2022-12-02-22,Melbourne CBD,11.966
6605,2022-12-02-23,Melbourne CBD,13.743
6606,2022-12-03-00,Melbourne CBD,14.901
6607,2022-12-03-01,Melbourne CBD,12.46
6608,2022-12-03-02,Melbourne CBD,7.41
6609,2022-12-03-03,Melbourne CBD,6.754
6610,2022-12-03-04,Melbourne CBD,8.209
6611,2022-12-03-05,Melbourne CBD,4.513
6612,2022-12-03-06,Melbourne CBD,10.97
6613,2022-12-03-07,Melbourne CBD,14.287
6614,2022-12-03-08,Melbourne CBD,9.983
6615,2022-12-03-09,Melbourne CBD,17.458
6616,2022-12-03-10,Melbourne CBD,9.769
6617,2022-12-03-11,Melbourne CBD,9.739
6618,2022-12-03-12,Melbourne CBD,10.517
6619,2022-12-03-13,Melbourne CBD,4.494
6620,2022-12-03-14,Melbourne CBD,11.421
6621,2022-12-03-15,Melbourne CBD,14.92
6622,2022-12-03-16,Melbourne CBD,11.274
6623,2022-12-03-17,Melbourne CBD,9.53
6624,2022-12-03-18,Melbourne CBD,9.156
6625,2022-12-03-19,Melbourne CBD,12.756
6626,2022-12-03-20,Melbourne CBD,16.691
6627,2022-12-03-21,Melbourne CBD,11.679
6628,2022-12-03-22,Melbourne CBD,6.58
6629,2022-12-03-23,Melbourne CBD,2.89
6630,2022-12-04-00,Melbourne CBD,9.023
6631,2022-12-04-01,Melbourne CBD,12.458
6632,2022-12-04-02,Melbourne CBD,16.4
6633,2022-12-04-03,Melbourne CBD,10.721
6634,2022-12-04-04,Melbourne CBD,14.247
6635,2022-12-04-05,Melbourne CBD,14.349
6636,2022-12-04-06,Melbourne CBD,11.602
6637,2022-12-04-07,Melbourne CBD,11.897
6638,2022-12-04-08,Melbourne CBD,4.34
6639,2022-12-04-09,Melbourne CBD,11.089
6640,2022-12-04-10,Melbourne CBD,7.114
6641,2022-12-04-11,Melbourne CBD,9.749
6642,2022-12-04-12,Melbourne CBD,6.727
6643,2022-12-04-13,Melbourne CBD,6.445
6644,2022-12-04-14,Melbourne CBD,6.948
6645,2022-12-04-15,Melbourne CBD,3.022
6646,2022-12-04-16,Melbourne CBD,5.024
6647,2022-12-04-17,Melbourne CBD,9.971
6648,2022-12-04-18,Melbourne CBD,10.224
6649,2022-12-04-19,Melbourne CBD,2.93
6650,2022-12-04-20,Melbourne CBD,2.759
6651,2022-12-04-21,Melbourne CBD,11.391
6652,2022-12-04-22,Melbourne CBD,12.491
6653,2022-12-04-23,Melbourne CBD,8.494
6654,2022-12-05-00,Melbourne CBD,9.469
6655,2022-12-05-01,Melbourne CBD,10.987
6656,2022-12-05-02,Melbourne CBD,6.997
6657,2022-12-05-03,Melbourne CBD,8.747
6658,2022-12-05-04,Melbourne CBD,12.118
6659,2022-12-05-05,Melbourne CBD,13.539
6660,2022-12-05-06,Melbourne CBD,7.424
6661,2022-12-05-07,Melbourne CBD,6.698
6662,2022-12-05-08,Melbourne CBD,15.105
6663,2022-12-05-09,Melbourne CBD,13.069
6664,2022-12-05-10,Melbourne CBD,9.094
6665,2022-12-05-11,Melbourne CBD,10.935
6666,2022-12-05-12,Melbourne CBD,4.626
6667,2022-12-05-13,Melbourne CBD,5.743
6668,2022-12-05-14,Melbourne CBD,5.537
6669,2022-12-05-15,Melbourne CBD,4.528
6670,2022-12-05-16,Melbourne CBD,11.187
6671,2022-12-05-17,Melbourne CBD,5.428
6672,2022-12-05-18,Melbourne CBD,13.273
6673,2022-12-05-19,Melbourne CBD,9.109
6674,2022-12-05-20,Melbourne CBD,10.138
6675,2022-12-05-21,Melbourne CBD,7.801
6676,2022-12-05-22,Melbourne CBD,3.891
6677,2022-12-05-23,Melbourne CBD,5.104
6678,2022-12-06-00,Melbourne CBD,5.219
6679,2022-12-06-01,Melbourne CBD,6.489
6680,2022-12-06-02,Melbourne CBD,2.159
6681,2022-12-06-03,Melbourne CBD,7.284
6682,2022-12-06-04,Melbourne CBD,4.342
6683,2022-12-06-05,Melbourne CBD,1.865
6684,2022-12-06-06,Melbourne CBD,0.075
6685,2022-12-06-07,Melbourne CBD,5.761
6686,2022-12-06-08,Melbourne CBD,7.999
6687,2022-12-06-09,Melbourne CBD,2.045
6688,2022-12-06-10,Melbourne CBD,5.596
6689,2022-12-06-11,Melbourne CBD,7.287
6690,2022-12-06-12,Melbourne CBD,7.711
6691,2022-12-06-13,Melbourne CBD,10.672
6692,2022-12-06-14,Melbourne CBD,7.638
6693,2022-12-06-15,Melbourne CBD,7.529
6694,2022-12-06-16,Melbourne CBD,6.995
6695,2022-12-06-17,Melbourne CBD,4.312
6696,2022-12-06-18,Melbourne CBD,2.793
6697,2022-12-06-19,Melbourne CBD,4.551
6698,2022-12-06-20,Melbourne CBD,3.83
6699,2022-12-06-21,Melbourne CBD,7.552
6700,2022-12-06-22,Melbourne CBD,4.338
6701,2022-12-06-23,Melbourne CBD,5.49
6702,2022-12-07-00,Melbourne CBD,2.772
6703,2022-12-07-01,Melbourne CBD,4.42
6704,2022-12-07-02,Melbourne CBD,-0.499
6705,2022-12-07-03,Melbourne CBD,1.734
6706,2022-12-07-04,Melbourne CBD,3.288
6707,2022-12-07-05,Melbourne CBD,4.02
6708,2022-12-07-06,Melbourne CBD,3.107
6709,2022-12-07-07,Melbourne CBD,8.163
6710,2022-12-07-08,Melbourne CBD,10.733
6711,2022-12-07-09,Melbourne CBD,16.756
6712,2022-12-07-10,Melbourne CBD,10.252
6713,2022-12-07-11,Melbourne CBD,8.288
6714,2022-12-07-12,Melbourne CBD,10.71
6715,2022-12-07-13,Melbourne CBD,8.782
6716,2022-12-07-14,Melbourne CBD,9.349
6717,2022-12-07-15,Melbourne CBD,1.292
6718,2022-12-07-16,Melbourne CBD,1.024
6719,2022-12-07-17,Melbourne CBD,7.572
6720,2022-12-07-18,Melbourne CBD,5.458
6721,2022-12-07-19,Melbourne CBD,10.752
6722,2022-12-07-20,Melbourne CBD,2.64
6723,2022-12-07-21,Melbourne CBD,4.987
6724,2022-12-07-22,Melbourne CBD,6.034
6725,2022-12-07-23,Melbourne CBD,5.301
6726,2022-12-08-00,Melbourne CBD,6.898
6727,2022-12-08-01,Melbourne CBD,3.984
6728,2022-12-08-02,Melbourne CBD,3.233
6729,2022-12-08-03,Melbourne CBD,9.681
6730,2022-12-08-04,Melbourne CBD,4.417
6731,2022-12-08-05,Melbourne CBD,1.63
6732,2022-12-08-06,Melbourne CBD,8.889
6733,2022-12-08-07,Melbourne CBD,9.017
6734,2022-12-08-08,Melbourne CBD,4.651
6735,2022-12-08-09,Melbourne CBD,5.403
6736,2022-12-08-10,Melbourne CBD,10.861
6737,2022-12-08-11,Melbourne CBD,2.65
6738,2022-12-08-12,Melbourne CBD,5.552
6739,2022-12-08-13,Melbourne CBD,5.602
6740,2022-12-08-14,Melbourne CBD,5.435
6741,2022-12-08-15,Melbourne CBD,7.104
6742,2022-12-08-16,Melbourne CBD,5.631
6743,2022-12-08-17,Melbourne CBD,9.702
6744,2022-12-08-18,Melbourne CBD,5.739
6745,2022-12-08-19,Melbourne CBD,3.08
6746,2022-12-08-20,Melbourne CBD,3.903
6747,2022-12-08-21,Melbourne CBD,4.161
6748,2022-12-08-22,Melbourne CBD,5.103
6749,2022-12-08-23,Melbourne CBD,7.33
6750,2022-12-09-00,Melbourne CBD,6.296
6751,2022-12-09-01,Melbourne CBD,6.764
6752,2022-12-09-02,Melbourne CBD,4.437
6753,2022-12-09-03,Melbourne CBD,3.289
6754,2022-12-09-04,Melbourne CBD,1.174
6755,2022-12-09-05,Melbourne CBD,2.068
6756,2022-12-09-06,Melbourne CBD,4.131
6757,2022-12-09-07,Melbourne CBD,6.086
6758,2022-12-09-08,Melbourne CBD,6.792
6759,2022-12-09-09,Melbourne CBD,11.38
6760,2022-12-09-10,Melbourne CBD,9.688
6761,2022-12-09-11,Melbourne CBD,9.283
6762,2022-12-09-12,Melbourne CBD,5.839
6763,2022-12-09-13,Melbourne CBD,6.706
6764,2022-12-09-14,Melbourne CBD,7.772
6765,2022-12-09-15,Melbourne CBD,5.954
6766,2022-12-09-16,Melbourne CBD,5.892
6767,2022-12-09-17,Melbourne CBD,6.544
6768,2022-12-09-18,Melbourne CBD,8.532
6769,2022-12-09-19,Melbourne CBD,5.99
6770,2022-12-09-20,Melbourne CBD,6.042
6771,2022-12-09-21,Melbourne CBD,8.305
6772,2022-12-09-22,Melbourne CBD,4.992
6773,2022-12-09-23,Melbourne CBD,5.421
6774,2022-12-10-00,Melbourne CBD,6.279
6775,2022-12-10-01,Melbourne CBD,4.808
6776,2022-12-10-02,Melbourne CBD,9.693
6777,2022-12-10-03,Melbourne CBD,2.99
6778,2022-12-10-04,Melbourne CBD,7.973
6779,2022-12-10-05,Melbourne CBD,9.929
6780,2022-12-10-06,Melbourne CBD,3.707
6781,2022-12-10-07,Melbourne CBD,0.89
6782,2022-12-10-08,Melbourne CBD,3.091
6783,2022-12-10-09,Melbourne CBD,9.075
6784,2022-12-10-10,Melbourne CBD,3.885
6785,2022-12-10-11,Melbourne CBD,4.226
6786,2022-12-10-12,Melbourne CBD,9.716
6787,2022-12-10-13,Melbourne CBD,6.522
6788,2022-12-10-14,Melbourne CBD,6.988
6789,2022-12-10-15,Melbourne CBD,4.261
6790,2022-12-10-16,Melbourne CBD,5.999
6791,2022-12-10-17,Melbourne CBD,9.169
6792,2022-12-10-18,Melbourne CBD,8.892
6793,2022-12-10-19,Melbourne CBD,12.839
6794,2022-12-10-20,Melbourne CBD,26.4
6795,2022-12-10-21,Melbourne CBD,11.685
6796,2022-12-10-22,Melbourne CBD,15.996
6797,2022-12-10-23,Melbourne CBD,16.021
6798,2022-12-11-00,Melbourne CBD,16.509
6799,2022-12-11-01,Melbourne CBD,11.753
6800,2022-12-11-02,Melbourne CBD,9.974
6801,2022-12-11-03,Melbourne CBD,8.623
6802,2022-12-11-04,Melbourne CBD,11.142
6803,2022-12-11-05,Melbourne CBD,0.212
6804,2022-12-11-06,Melbourne CBD,8.508
6805,2022-12-11-07,Melbourne CBD,7.978
6806,2022-12-11-08,Melbourne CBD,7.371
6807,2022-12-11-09,Melbourne CBD,2.581
6808,2022-12-11-10,Melbourne CBD,5.964
6809,2022-12-11-11,Melbourne CBD,5.969
6810,2022-12-11-12,Melbourne CBD,5.388
6811,2022-12-11-13,Melbourne CBD,4.008
6812,2022-12-11-14,Melbourne CBD,5.173
6813,2022-12-11-15,Melbourne CBD,1.615
6814,2022-12-11-16,Melbourne CBD,6.513
6815,2022-12-11-17,Melbourne CBD,4.675
6816,2022-12-11-18,Melbourne CBD,5.673
6817,2022-12-11-19,Melbourne CBD,1.022
6818,2022-12-11-20,Melbourne CBD,8.102
6819,2022-12-11-21,Melbourne CBD,6.864
